request_id,device_id,primary_port,vlan_id
1151,2,0,292
1151,2,1,292
1152,1,1,292
1153,3,1,292
1154,0,1,292
1155,1,1,293
1156,3,1,293
1157,1,0,293
1157,1,1,293
1158,4,1,293
1159,0,1,293
1160,0,0,293
1160,0,1,293
1161,4,0,293
1161,4,1,293
1162,2,0,294
1162,2,1,294
1163,0,1,294
1164,0,0,294
1164,0,1,294
1165,3,1,294
1166,4,1,294
1167,1,1,295
1168,2,1,295
1169,0,1,295
1170,1,0,295
1170,1,1,295
1171,3,1,295
1172,4,1,295
1173,0,0,295
1173,0,1,295
1174,1,1,296
1175,2,0,296
1175,2,1,296
1176,4,1,296
1177,0,1,296
1178,1,1,297
1179,2,1,297
1180,4,1,297
1181,1,0,297
1181,1,1,297
1182,2,0,297
1182,2,1,297
1183,0,0,297
1183,0,1,297
1184,2,1,298
1185,4,1,298
1186,0,1,298
1187,3,1,299
1188,4,0,299
1188,4,1,299
1189,0,1,300
1190,1,0,300
1190,1,1,300
1191,0,0,300
1191,0,1,300
1192,2,1,300
1193,3,1,300
1194,4,1,300
1195,1,1,301
1196,2,1,301
1197,2,0,301
1197,2,1,301
1198,3,1,301
1199,4,0,301
1199,4,1,301
1200,2,0,302
1200,2,1,302
1201,4,0,302
1201,4,1,302
1202,1,1,302
1203,1,0,303
1203,1,1,303
1204,2,0,303
1204,2,1,303
1205,1,0,304
1205,1,1,304
1206,0,1,304
1207,2,1,304
1208,2,0,304
1208,2,1,304
1209,3,1,304
1210,4,1,304
1211,4,0,304
1211,4,1,304
1212,0,0,305
1212,0,1,305
1213,1,1,305
1214,2,1,305
1215,3,1,305
1216,1,1,306
1217,0,0,306
1217,0,1,306
1218,2,1,306
1219,3,1,306
1220,1,0,306
1220,1,1,306
1221,4,1,306
1222,2,0,306
1222,2,1,306
1223,1,1,307
1224,3,1,307
1225,4,1,307
1226,1,0,307
1226,1,1,307
1227,4,0,307
1227,4,1,307
1228,2,0,308
1228,2,1,308
1229,4,0,308
1229,4,1,308
1230,0,1,308
1231,1,0,309
1231,1,1,309
1232,2,0,309
1232,2,1,309
1233,4,0,310
1233,4,1,310
1234,2,1,310
1235,0,1,310
1236,1,1,311
1237,2,1,311
1238,3,1,311
1239,2,0,311
1239,2,1,311
1240,4,1,311
1241,0,1,311
1242,4,0,311
1242,4,1,311
1243,3,1,312
1244,0,0,312
1244,0,1,312
1245,0,0,313
1245,0,1,313
1246,1,1,313
1247,2,1,313
1248,3,1,313
1249,1,0,313
1249,1,1,313
1250,4,0,313
1250,4,1,313
1251,2,1,314
1252,3,1,314
1253,4,1,314
1254,0,1,314
1255,1,1,315
1256,1,0,315
1256,1,1,315
1257,1,0,316
1257,1,1,316
1258,2,0,316
1258,2,1,316
1259,3,1,316
1260,4,0,316
1260,4,1,316
1261,0,1,316
1262,1,1,317
1263,2,1,317
1264,3,1,317
1265,0,1,317
1266,0,0,317
1266,0,1,317
1267,4,1,317
1268,1,0,317
1268,1,1,317
1269,1,1,318
1270,1,0,318
1270,1,1,318
1271,2,0,318
1271,2,1,318
1272,4,0,318
1272,4,1,318
1273,1,0,319
1273,1,1,319
1274,2,1,319
1275,2,0,319
1275,2,1,319
1276,3,1,319
1277,2,0,320
1277,2,1,320
1278,4,0,320
1278,4,1,320
1279,0,0,320
1279,0,1,320
1280,1,1,320
1281,2,0,321
1281,2,1,321
1282,0,0,321
1282,0,1,321
1283,4,0,321
1283,4,1,321
1284,1,0,322
1284,1,1,322
1285,2,1,322
1286,2,0,322
1286,2,1,322
1287,4,0,322
1287,4,1,322
1288,0,1,322
1289,0,0,323
1289,0,1,323
1290,2,1,323
1291,2,0,324
1291,2,1,324
1292,0,0,324
1292,0,1,324
1293,3,1,324
1294,3,1,325
1295,4,1,325
1296,0,0,325
1296,0,1,325
1297,1,1,326
1298,2,1,326
1299,3,1,326
1300,1,0,326
1300,1,1,326
1301,0,0,326
1301,0,1,326
1302,1,1,327
1303,0,0,327
1303,0,1,327
1304,1,0,327
1304,1,1,327
1305,2,1,327
1306,4,1,327
1307,1,1,328
1308,1,0,328
1308,1,1,328
1309,2,1,328
1310,3,1,328
1311,2,0,328
1311,2,1,328
1312,0,0,328
1312,0,1,328
1313,1,0,329
1313,1,1,329
1314,0,1,329
1315,2,1,329
1316,1,0,330
1316,1,1,330
1317,0,1,330
1318,2,1,330
1319,3,1,330
1320,1,0,331
1320,1,1,331
1321,0,1,331
1322,2,1,331
1323,3,1,331
1324,4,0,331
1324,4,1,331
1325,1,1,332
1326,1,0,332
1326,1,1,332
1327,3,1,332
1328,4,1,332
1329,0,1,332
1330,4,0,332
1330,4,1,332
1331,1,1,333
1332,2,1,333
1333,3,1,333
1334,1,0,333
1334,1,1,333
1335,0,1,333
1336,1,1,334
1337,3,1,334
1338,0,1,334
1339,0,0,334
1339,0,1,334
1340,1,0,335
1340,1,1,335
1341,2,0,335
1341,2,1,335
1342,4,0,335
1342,4,1,335
1343,0,0,335
1343,0,1,335
1344,1,1,336
1345,0,1,336
1346,3,1,336
1347,4,1,336
1348,1,0,336
1348,1,1,336
1349,1,1,337
1350,2,1,337
1351,3,1,337
1352,0,1,337
1353,1,1,338
1354,2,1,338
1355,0,1,338
1356,1,0,338
1356,1,1,338
1357,4,0,338
1357,4,1,338
1358,0,0,338
1358,0,1,338
1359,2,0,339
1359,2,1,339
1360,4,0,339
1360,4,1,339
1361,1,1,339
1362,2,0,340
1362,2,1,340
1363,4,0,340
1363,4,1,340
1364,0,1,340
1365,1,1,341
1366,1,0,341
1366,1,1,341
1367,2,0,341
1367,2,1,341
1368,4,1,341
1369,4,0,341
1369,4,1,341
1370,2,0,342
1370,2,1,342
1371,0,0,343
1371,0,1,343
1372,1,1,343
1373,1,0,344
1373,1,1,344
1374,4,0,344
1374,4,1,344
1375,0,0,344
1375,0,1,344
1376,3,1,344
1377,1,1,345
1378,4,1,345
1379,1,0,345
1379,1,1,345
1380,4,0,345
1380,4,1,345
1381,0,1,346
1382,2,0,346
1382,2,1,346
1383,1,1,346
1384,3,1,346
1385,4,1,346
1386,0,1,347
1387,1,1,347
1388,2,1,347
1389,3,1,347
1390,4,1,347
1391,1,0,347
1391,1,1,347
1392,3,1,348
1393,4,0,348
1393,4,1,348
1394,0,1,348
1395,0,0,348
1395,0,1,348
1396,0,0,349
1396,0,1,349
1397,1,1,349
1398,1,0,349
1398,1,1,349
1399,2,0,349
1399,2,1,349
1400,2,0,350
1400,2,1,350
1401,3,1,350
1402,0,1,350
1403,4,0,350
1403,4,1,350
1404,2,1,351
1405,3,1,351
1406,4,1,351
1407,1,1,352
1408,2,0,352
1408,2,1,352
1409,4,0,352
1409,4,1,352
1410,0,1,352
1411,1,1,353
1412,1,0,353
1412,1,1,353
1413,4,0,353
1413,4,1,353
1414,0,0,353
1414,0,1,353
1415,3,1,353
1416,1,1,354
1417,1,0,354
1417,1,1,354
1418,2,0,354
1418,2,1,354
1419,4,0,354
1419,4,1,354
1420,0,0,355
1420,0,1,355
1421,4,0,355
1421,4,1,355
1422,1,1,355
1423,1,1,356
1424,1,0,356
1424,1,1,356
1425,2,1,356
1426,2,0,356
1426,2,1,356
1427,4,0,356
1427,4,1,356
1428,3,1,356
1429,0,0,356
1429,0,1,356
1430,4,0,357
1430,4,1,357
1431,0,0,357
1431,0,1,357
1432,1,0,358
1432,1,1,358
1433,2,1,358
1434,2,0,358
1434,2,1,358
1435,4,0,358
1435,4,1,358
1436,3,1,358
1437,2,1,359
1438,3,1,359
1439,4,1,359
1440,0,1,359
1441,0,0,359
1441,0,1,359
1442,2,0,359
1442,2,1,359
1443,4,0,359
1443,4,1,359
1444,0,0,360
1444,0,1,360
1445,1,0,361
1445,1,1,361
1446,2,0,361
1446,2,1,361
1447,0,1,361
1448,0,0,361
1448,0,1,361
1449,1,0,362
1449,1,1,362
1450,2,0,362
1450,2,1,362
1451,3,1,362
1452,4,0,362
1452,4,1,362
1453,0,1,362
1454,2,0,363
1454,2,1,363
1455,0,0,363
1455,0,1,363
1456,3,1,363
1457,4,1,363
1458,2,1,364
1459,3,1,364
1460,0,1,364
1461,4,1,364
1462,1,1,365
1463,2,1,365
1464,1,0,365
1464,1,1,365
1465,4,0,365
1465,4,1,365
1466,1,0,366
1466,1,1,366
1467,2,1,366
1468,2,0,366
1468,2,1,366
1469,1,0,367
1469,1,1,367
1470,3,1,367
1471,2,0,368
1471,2,1,368
1472,3,1,368
1473,4,1,368
1474,0,1,368
1475,1,1,369
1476,4,0,369
1476,4,1,369
1477,0,0,370
1477,0,1,370
1478,1,0,370
1478,1,1,370
1479,2,0,370
1479,2,1,370
1480,3,1,370
1481,4,1,370
1482,1,1,371
1483,1,0,371
1483,1,1,371
1484,2,1,371
1485,0,1,371
1486,1,1,372
1487,3,1,372
1488,1,0,372
1488,1,1,372
1489,4,0,372
1489,4,1,372
1490,0,1,372
1491,0,1,373
1492,1,0,373
1492,1,1,373
1493,4,1,373
1494,1,1,374
1495,1,0,374
1495,1,1,374
1496,2,1,374
1497,2,0,374
1497,2,1,374
1498,0,0,375
1498,0,1,375
1499,1,1,375
1500,1,0,375
1500,1,1,375
1501,2,1,375
1502,2,0,375
1502,2,1,375
1503,3,1,375
1504,4,0,375
1504,4,1,375
1505,1,0,376
1505,1,1,376
1506,2,1,376
1507,4,0,376
1507,4,1,376
1508,0,1,376
1509,3,1,376
1510,1,1,377
1511,1,0,377
1511,1,1,377
1512,2,0,377
1512,2,1,377
1513,4,0,377
1513,4,1,377
1514,2,0,378
1514,2,1,378
1515,1,0,379
1515,1,1,379
1516,2,0,379
1516,2,1,379
1517,4,1,379
1518,0,0,379
1518,0,1,379
1519,0,0,380
1519,0,1,380
1520,1,0,381
1520,1,1,381
1521,2,1,381
1522,2,0,381
1522,2,1,381
1523,4,0,381
1523,4,1,381
1524,3,1,381
1525,2,0,382
1525,2,1,382
1526,3,1,382
1527,0,0,383
1527,0,1,383
1528,1,0,384
1528,1,1,384
1529,4,0,384
1529,4,1,384
1530,3,1,384
1531,2,0,385
1531,2,1,385
1532,4,1,385
1533,0,0,385
1533,0,1,385
1534,3,1,386
1535,0,0,386
1535,0,1,386
1536,2,0,387
1536,2,1,387
1537,0,1,387
1538,3,1,387
1539,0,0,387
1539,0,1,387
1540,1,0,388
1540,1,1,388
1541,0,0,388
1541,0,1,388
1542,4,0,388
1542,4,1,388
1543,4,0,389
1543,4,1,389
1544,1,1,389
1545,2,1,389
1546,3,1,389
1547,0,1,389
1548,1,1,390
1549,2,1,390
1550,3,1,390
1551,0,1,390
1552,4,1,390
1553,1,1,391
1554,1,0,392
1554,1,1,392
1555,2,0,392
1555,2,1,392
1556,0,1,392
1557,4,1,392
1558,2,0,393
1558,2,1,393
1559,1,1,393
1560,4,0,393
1560,4,1,393
1561,4,0,394
1561,4,1,394
1562,1,0,395
1562,1,1,395
1563,4,0,395
1563,4,1,395
1564,2,0,396
1564,2,1,396
1565,0,0,396
1565,0,1,396
1566,4,1,396
1567,4,0,396
1567,4,1,396
1568,1,1,397
1569,4,1,397
1570,0,1,397
1571,2,1,398
1572,3,1,398
1573,0,1,398
1574,4,1,398
1575,0,0,398
1575,0,1,398
1576,1,1,399
1577,2,1,399
1578,1,0,399
1578,1,1,399
1579,3,1,399
1580,0,1,399
1581,2,0,399
1581,2,1,399
1582,1,1,400
1583,2,1,400
1584,1,0,400
1584,1,1,400
1585,0,0,400
1585,0,1,400
1586,4,1,400
1587,2,0,400
1587,2,1,400
1588,2,1,401
1589,2,0,401
1589,2,1,401
1590,3,1,401
1591,0,0,401
1591,0,1,401
1592,4,0,401
1592,4,1,401
1593,1,0,403
1593,1,1,403
1594,2,1,403
1595,4,1,403
1596,0,1,403
1597,2,0,403
1597,2,1,403
1598,0,0,403
1598,0,1,403
1599,1,1,404
1600,2,1,404
1601,0,1,404
1602,1,0,404
1602,1,1,404
1603,4,1,404
1604,1,1,405
1605,2,1,405
1606,1,0,405
1606,1,1,405
1607,3,1,405
1608,2,0,405
1608,2,1,405
1609,0,0,405
1609,0,1,405
1610,4,0,405
1610,4,1,405
1611,4,1,406
1612,0,1,406
1613,0,1,407
1614,1,1,407
1615,2,1,407
1616,3,1,407
1617,4,1,407
1618,1,1,408
1619,2,0,408
1619,2,1,408
1620,0,1,408
1621,3,1,408
1622,4,1,408
1623,4,0,408
1623,4,1,408
1624,0,0,408
1624,0,1,408
1625,1,0,409
1625,1,1,409
1626,2,0,409
1626,2,1,409
1627,3,1,409
1628,4,1,409
1629,4,0,409
1629,4,1,409
1630,1,1,410
1631,1,0,410
1631,1,1,410
1632,2,1,410
1633,3,1,410
1634,4,1,410
1635,2,0,410
1635,2,1,410
1636,1,1,411
1637,0,1,411
1638,1,0,411
1638,1,1,411
1639,2,1,411
1640,2,0,411
1640,2,1,411
1641,0,0,411
1641,0,1,411
1642,3,1,411
1643,4,1,411
1644,1,1,412
1645,2,1,412
1646,1,0,412
1646,1,1,412
1647,0,1,412
1648,3,1,412
1649,2,0,412
1649,2,1,412
1650,4,1,412
1651,4,0,412
1651,4,1,412
1652,2,1,413
1653,2,0,414
1653,2,1,414
1654,4,0,414
1654,4,1,414
1655,3,1,414
1656,1,1,415
1657,1,0,415
1657,1,1,415
1658,2,0,415
1658,2,1,415
1659,4,1,415
1660,0,1,415
1661,0,0,415
1661,0,1,415
1662,2,1,416
1663,0,1,416
1664,3,1,416
1665,0,0,416
1665,0,1,416
1666,4,1,416
1667,2,1,417
1668,4,0,417
1668,4,1,417
1669,0,1,417
1670,1,1,418
1671,1,0,418
1671,1,1,418
1672,2,1,418
1673,0,1,418
1674,0,1,419
1675,1,1,419
1676,1,0,419
1676,1,1,419
1677,2,0,419
1677,2,1,419
1678,4,0,419
1678,4,1,419
1679,1,1,420
1680,1,0,420
1680,1,1,420
1681,0,0,420
1681,0,1,420
1682,2,1,420
1683,3,1,420
1684,4,1,420
1685,1,1,421
1686,1,0,421
1686,1,1,421
1687,2,1,421
1688,2,0,421
1688,2,1,421
1689,1,0,422
1689,1,1,422
1690,2,1,422
1691,2,0,422
1691,2,1,422
1692,0,0,422
1692,0,1,422
1693,1,0,423
1693,1,1,423
1694,2,0,423
1694,2,1,423
1695,3,1,423
1696,1,0,424
1696,1,1,424
1697,0,0,424
1697,0,1,424
1698,2,1,424
1699,4,1,424
1700,0,0,425
1700,0,1,425
1701,1,1,425
1702,2,1,425
1703,4,1,425
1704,1,0,425
1704,1,1,425
1705,1,1,426
1706,1,0,426
1706,1,1,426
1707,2,1,426
1708,2,0,426
1708,2,1,426
1709,0,1,426
1710,0,0,426
1710,0,1,426
1711,1,0,427
1711,1,1,427
1712,3,1,427
1713,0,1,427
1714,0,0,427
1714,0,1,427
1715,1,1,428
1716,3,1,428
1717,1,0,428
1717,1,1,428
1718,4,1,428
1719,0,0,428
1719,0,1,428
1720,4,0,429
1720,4,1,429
1721,1,1,429
1722,3,1,429
1723,0,0,429
1723,0,1,429
1724,1,0,431
1724,1,1,431
1725,0,0,431
1725,0,1,431
1726,2,0,431
1726,2,1,431
1727,4,1,431
1728,1,1,432
1729,0,1,432
1730,1,0,432
1730,1,1,432
1731,2,1,432
1732,4,1,432
1733,2,0,432
1733,2,1,432
1734,2,1,433
1735,2,0,433
1735,2,1,433
1736,4,0,433
1736,4,1,433
1737,0,0,433
1737,0,1,433
1738,0,0,434
1738,0,1,434
1739,1,1,434
1740,2,0,434
1740,2,1,434
1741,1,0,435
1741,1,1,435
1742,2,0,435
1742,2,1,435
1743,0,0,435
1743,0,1,435
1744,4,0,435
1744,4,1,435
1745,4,0,436
1745,4,1,436
1746,1,1,436
1747,1,0,437
1747,1,1,437
1748,2,1,437
1749,3,1,437
1750,2,0,437
1750,2,1,437
1751,0,1,437
1752,2,1,438
1753,2,0,438
1753,2,1,438
1754,4,0,438
1754,4,1,438
1755,3,1,438
1756,0,0,438
1756,0,1,438
1757,0,0,439
1757,0,1,439
1758,1,1,439
1759,2,1,439
1760,4,1,439
1761,1,0,439
1761,1,1,439
1762,2,0,439
1762,2,1,439
1763,1,1,440
1764,2,1,440
1765,0,0,440
1765,0,1,440
1766,1,0,440
1766,1,1,440
1767,2,0,440
1767,2,1,440
1768,4,0,441
1768,4,1,441
1769,3,1,441
1770,0,1,441
1771,0,1,442
1772,0,0,442
1772,0,1,442
1773,1,1,442
1774,3,1,442
1775,4,0,442
1775,4,1,442
1776,1,1,443
1777,2,1,443
1778,2,0,444
1778,2,1,444
1779,3,1,444
1780,0,1,444
1781,4,1,444
1782,0,0,444
1782,0,1,444
1783,2,1,445
1784,3,1,445
1785,0,1,445
1786,4,1,445
1787,1,1,446
1788,2,1,446
1789,0,1,446
1790,1,0,446
1790,1,1,446
1791,0,1,447
1792,1,0,447
1792,1,1,447
1793,3,1,447
1794,0,0,447
1794,0,1,447
1795,2,0,448
1795,2,1,448
1796,4,0,448
1796,4,1,448
1797,2,0,449
1797,2,1,449
1798,0,0,449
1798,0,1,449
1799,1,0,450
1799,1,1,450
1800,0,1,450
1801,2,1,450
1802,3,1,450
1803,4,1,450
1804,1,1,451
1805,1,0,451
1805,1,1,451
1806,2,1,451
1807,4,1,451
1808,2,0,451
1808,2,1,451
1809,0,1,451
1810,2,1,452
1811,0,0,452
1811,0,1,452
1812,3,1,452
1813,4,1,452
1814,2,1,453
1815,2,0,454
1815,2,1,454
1816,4,0,454
1816,4,1,454
1817,1,1,454
1818,0,1,454
1819,3,1,454
1820,1,0,455
1820,1,1,455
1821,2,0,455
1821,2,1,455
1822,0,1,455
1823,3,1,455
1824,4,1,455
1825,4,0,455
1825,4,1,455
1826,0,0,456
1826,0,1,456
1827,2,0,457
1827,2,1,457
1828,4,0,458
1828,4,1,458
1829,3,1,458
1830,0,0,458
1830,0,1,458
1831,1,1,459
1832,4,0,459
1832,4,1,459
1833,1,0,460
1833,1,1,460
1834,4,0,460
1834,4,1,460
1835,3,1,460
1836,0,0,461
1836,0,1,461
1837,2,1,461
1838,3,1,461
1839,2,1,462
1840,2,0,462
1840,2,1,462
1841,3,1,462
1842,4,1,462
1843,0,1,462
1844,0,0,462
1844,0,1,462
1845,4,0,462
1845,4,1,462
1846,1,1,463
1847,0,0,463
1847,0,1,463
1848,2,1,463
1849,0,0,464
1849,0,1,464
1850,1,1,464
1851,2,0,464
1851,2,1,464
1852,3,1,464
1853,4,1,464
1854,2,1,465
1855,4,1,465
1856,2,0,465
1856,2,1,465
1857,0,1,465
1858,1,1,466
1859,2,1,466
1860,3,1,466
1861,2,0,466
1861,2,1,466
1862,4,1,466
1863,1,1,467
1864,1,0,468
1864,1,1,468
1865,2,1,468
1866,2,0,468
1866,2,1,468
1867,4,0,469
1867,4,1,469
1868,3,1,469
1869,0,1,469
1870,1,0,470
1870,1,1,470
1871,2,0,470
1871,2,1,470
1872,0,0,471
1872,0,1,471
1873,0,0,472
1873,0,1,472
1874,1,1,472
1875,3,1,472
1876,1,1,473
1877,2,1,473
1878,3,1,473
1879,4,1,473
1880,1,0,473
1880,1,1,473
1881,0,0,473
1881,0,1,473
1882,2,0,474
1882,2,1,474
1883,4,1,474
1884,4,0,475
1884,4,1,475
1885,1,0,476
1885,1,1,476
1886,2,1,476
1887,2,0,476
1887,2,1,476
1888,3,1,476
1889,0,0,476
1889,0,1,476
1890,4,1,476
1891,3,1,477
1892,0,0,478
1892,0,1,478
1893,4,0,478
1893,4,1,478
1894,1,0,480
1894,1,1,480
1895,2,1,480
1896,3,1,480
1897,4,1,480
1898,2,0,480
1898,2,1,480
1899,1,0,481
1899,1,1,481
1900,2,0,481
1900,2,1,481
1901,4,0,481
1901,4,1,481
1902,3,1,481
1903,1,0,482
1903,1,1,482
1904,2,1,482
1905,2,0,482
1905,2,1,482
1906,3,1,482
1907,4,0,482
1907,4,1,482
1908,1,0,483
1908,1,1,483
1909,4,0,483
1909,4,1,483
1910,0,1,483
1911,0,0,483
1911,0,1,483
1912,2,1,483
1913,3,1,483
1914,1,0,484
1914,1,1,484
1915,3,1,484
1916,0,1,484
1917,4,0,484
1917,4,1,484
1918,1,1,485
1919,0,0,485
1919,0,1,485
1920,1,1,486
1921,1,0,486
1921,1,1,486
1922,0,1,486
1923,2,1,486
1924,0,0,486
1924,0,1,486
1925,4,0,486
1925,4,1,486
1926,3,1,486
1927,1,1,487
1928,2,1,487
1929,3,1,487
1930,0,1,487
1931,4,1,487
1932,1,0,487
1932,1,1,487
1933,2,1,488
1934,3,1,488
1935,4,1,488
1936,4,0,488
1936,4,1,488
1937,1,0,489
1937,1,1,489
1938,2,0,489
1938,2,1,489
1939,3,1,489
1940,0,1,489
1941,0,0,489
1941,0,1,489
1942,4,1,489
1943,4,0,489
1943,4,1,489
1944,1,0,491
1944,1,1,491
1945,2,0,491
1945,2,1,491
1946,4,1,491
1947,0,1,492
1948,1,0,492
1948,1,1,492
1949,2,0,492
1949,2,1,492
1950,4,0,492
1950,4,1,492
1951,1,1,493
1952,2,0,493
1952,2,1,493
1953,3,1,493
1954,2,0,494
1954,2,1,494
1955,1,0,495
1955,1,1,495
1956,2,1,495
1957,2,0,495
1957,2,1,495
1958,4,1,495
1959,0,1,495
1960,2,1,496
1961,0,0,496
1961,0,1,496
1962,2,0,496
1962,2,1,496
1963,3,1,496
1964,1,0,497
1964,1,1,497
1965,2,0,497
1965,2,1,497
1966,0,0,497
1966,0,1,497
1967,4,0,497
1967,4,1,497
1968,3,1,497
1969,2,0,498
1969,2,1,498
1970,0,0,498
1970,0,1,498
1971,1,0,499
1971,1,1,499
1972,2,1,499
1973,3,1,499
1974,4,0,499
1974,4,1,499
1975,0,0,500
1975,0,1,500
1976,2,1,500
1977,2,0,500
1977,2,1,500
1978,1,0,501
1978,1,1,501
1979,2,1,501
1980,3,1,501
1981,2,0,501
1981,2,1,501
1982,0,0,501
1982,0,1,501
1983,2,0,502
1983,2,1,502
1984,0,0,502
1984,0,1,502
1985,1,1,502
1986,3,1,502
1987,4,0,502
1987,4,1,502
1988,1,1,503
1989,2,1,503
1990,0,1,503
1991,3,1,503
1992,2,1,504
1993,3,1,504
1994,0,0,504
1994,0,1,504
1995,1,1,505
1996,2,1,505
1997,3,1,505
1998,1,0,505
1998,1,1,505
1999,1,1,506
2000,1,0,506
2000,1,1,506
2001,2,1,506
2002,3,1,506
2003,0,0,507
2003,0,1,507
2004,2,0,507
2004,2,1,507
2005,1,1,507
2006,0,0,508
2006,0,1,508
2007,2,1,508
2008,2,0,508
2008,2,1,508
2009,4,0,508
2009,4,1,508
2010,4,0,509
2010,4,1,509
2011,3,1,509
2012,0,0,509
2012,0,1,509
2013,1,1,510
2014,1,0,510
2014,1,1,510
2015,4,0,510
2015,4,1,510
2016,0,0,510
2016,0,1,510
2017,2,1,510
2018,4,0,511
2018,4,1,511
2019,2,0,512
2019,2,1,512
2020,1,1,512
2021,4,0,512
2021,4,1,512
2022,0,0,512
2022,0,1,512
2023,3,1,512
2024,1,0,513
2024,1,1,513
2025,0,0,513
2025,0,1,513
2026,1,0,514
2026,1,1,514
2027,2,1,514
2028,3,1,514
2029,0,1,514
2030,4,1,514
2031,2,0,514
2031,2,1,514
2032,2,1,515
2033,3,1,515
2034,0,1,515
2035,2,0,515
2035,2,1,515
2036,1,1,516
2037,1,0,516
2037,1,1,516
2038,0,0,516
2038,0,1,516
2039,2,1,516
2040,2,0,516
2040,2,1,516
2041,4,0,516
2041,4,1,516
2042,1,0,518
2042,1,1,518
2043,2,1,518
2044,4,1,518
2045,4,0,518
2045,4,1,518
2046,1,1,519
2047,2,1,519
2048,3,1,519
2049,4,1,519
2050,1,1,520
2051,1,0,520
2051,1,1,520
2052,3,1,520
2053,0,0,520
2053,0,1,520
2054,4,0,520
2054,4,1,520
2055,1,1,521
2056,0,0,521
2056,0,1,521
2057,1,0,521
2057,1,1,521
2058,2,1,521
2059,2,0,521
2059,2,1,521
2060,3,1,521
2061,2,1,522
2062,0,1,522
2063,3,1,522
2064,4,1,522
2065,1,0,523
2065,1,1,523
2066,0,0,523
2066,0,1,523
2067,2,1,523
2068,4,1,523
2069,3,1,524
2070,4,1,524
2071,4,0,524
2071,4,1,524
2072,0,0,524
2072,0,1,524
2073,4,0,525
2073,4,1,525
2074,2,1,525
2075,4,0,526
2075,4,1,526
2076,4,0,527
2076,4,1,527
2077,0,0,528
2077,0,1,528
2078,1,0,528
2078,1,1,528
2079,2,1,528
2080,3,1,528
2081,4,0,528
2081,4,1,528
2082,1,0,529
2082,1,1,529
2083,2,0,529
2083,2,1,529
2084,4,1,529
2085,0,1,529
2086,0,0,529
2086,0,1,529
2087,0,1,530
2088,1,1,530
2089,1,0,530
2089,1,1,530
2090,2,1,530
2091,0,0,530
2091,0,1,530
2092,1,0,531
2092,1,1,531
2093,0,0,531
2093,0,1,531
2094,2,0,531
2094,2,1,531
2095,3,1,531
2096,1,0,532
2096,1,1,532
2097,2,1,532
2098,2,0,532
2098,2,1,532
2099,4,0,532
2099,4,1,532
2100,0,1,532
2101,3,1,532
2102,1,0,533
2102,1,1,533
2103,2,1,533
2104,2,0,533
2104,2,1,533
2105,4,0,533
2105,4,1,533
2106,1,0,534
2106,1,1,534
2107,2,1,534
2108,4,1,534
2109,2,0,534
2109,2,1,534
2110,0,0,534
2110,0,1,534
2111,4,0,534
2111,4,1,534
2112,1,1,535
2113,0,1,535
2114,1,0,535
2114,1,1,535
2115,4,0,535
2115,4,1,535
2116,3,1,535
2117,1,1,536
2118,1,0,536
2118,1,1,536
2119,0,0,536
2119,0,1,536
2120,2,1,536
2121,3,1,536
2122,2,0,536
2122,2,1,536
2123,4,0,536
2123,4,1,536
2124,1,1,537
2125,2,1,537
2126,1,0,537
2126,1,1,537
2127,3,1,537
2128,2,0,537
2128,2,1,537
2129,0,1,537
2130,0,0,537
2130,0,1,537
2131,0,0,538
2131,0,1,538
2132,2,0,538
2132,2,1,538
2133,1,1,538
2134,4,0,538
2134,4,1,538
2135,4,0,539
2135,4,1,539
2136,0,0,540
2136,0,1,540
2137,2,1,540
2138,3,1,540
2139,2,0,540
2139,2,1,540
2140,1,1,541
2141,3,1,541
2142,0,0,541
2142,0,1,541
2143,1,0,541
2143,1,1,541
2144,4,1,541
2145,4,0,541
2145,4,1,541
2146,4,0,542
2146,4,1,542
2147,1,1,542
2148,1,0,543
2148,1,1,543
2149,3,1,543
2150,4,0,543
2150,4,1,543
2151,0,0,543
2151,0,1,543
2152,2,0,544
2152,2,1,544
2153,1,1,544
2154,0,1,544
2155,3,1,544
2156,0,0,544
2156,0,1,544
2157,4,0,544
2157,4,1,544
2158,0,0,545
2158,0,1,545
2159,2,0,545
2159,2,1,545
2160,3,1,545
2161,4,0,546
2161,4,1,546
2162,1,1,546
2163,4,0,547
2163,4,1,547
2164,2,1,547
2165,0,0,547
2165,0,1,547
2166,0,0,548
2166,0,1,548
2167,1,1,548
2168,2,0,549
2168,2,1,549
2169,3,1,549
2170,0,1,549
2171,4,1,549
2172,0,0,549
2172,0,1,549
2173,4,0,549
2173,4,1,549
2174,1,1,550
2175,1,0,550
2175,1,1,550
2176,3,1,550
2177,1,1,551
2178,2,1,551
2179,4,1,551
2180,0,1,551
2181,0,1,552
2182,4,0,552
2182,4,1,552
2183,2,1,552
2184,3,1,552
2185,1,1,553
2186,3,1,553
2187,0,0,553
2187,0,1,553
2188,1,0,553
2188,1,1,553
2189,1,1,554
2190,0,0,554
2190,0,1,554
2191,2,1,554
2192,3,1,554
2193,2,1,555
2194,3,1,555
2195,0,1,555
2196,2,0,556
2196,2,1,556
2197,3,1,556
2198,0,0,556
2198,0,1,556
2199,0,0,557
2199,0,1,557
2200,0,0,558
2200,0,1,558
2201,1,0,558
2201,1,1,558
2202,2,0,558
2202,2,1,558
2203,3,1,558
2204,1,0,559
2204,1,1,559
